1146 50
422.000000 163.000000 50
521.507335 652.998255 50
760.492665 -204.998255 50
239.641569 628.559237 50
398.358431 662.440763 50
618.504275 622.767409 50
644.495725 -284.767409 50
248.839303 -306.057963 50
476.160697 660.057963 50
883.387898 355.668646 50
915.612102 83.331354 50
901.049057 306.220113 50
919.950943 117.779887 50
423.815267 -336.996705 50
104.184733 548.996705 50
801.629993 488.393713 50
764.370007 -201.393713 50
911.915921 262.911913 50
909.084079 50.088087 50
858.949551 406.053676 50
849.050449 -97.053676 50
379.052586 661.152105 50
773.947414 -192.152105 50
529.590699 651.287048 50
913.409301 70.712952 50
32.694635 -150.753618 50
406.305365 662.753618 50
 4.908914 438.744494 50
633.091086 616.255506 50
194.318617 608.152994 50
921.681383 180.847006 50
701.851589 577.346580 50
509.148411 -329.346580 50
-10.294479 414.239893 50
918.294479 223.760107 50
555.750428 644.778811 50
770.249572 -195.778811 50
-67.326885 60.242033 50
778.326885 513.757967 50
1295.000000 1043.000000 50
1178.274921 556.815615 50
1212.725079 1536.184385 50
1288.266978 543.045336 50
866.733022 784.954664 50
795.027996 1048.291093 50
829.972004 1226.708907 50
1697.229486 745.995892 50
801.770514 1125.004108 50
1333.062820 544.450883 50
1016.937180 1458.549117 50
1759.172411 1228.860089 50
1306.827589 543.139911 50
1157.119169 562.386979 50
978.880831 655.613021 50
795.140054 1054.833591 50
1323.859946 1542.166409 50
795.129343 1031.627820 50
1552.870657 1471.372180 50
801.248894 1121.802573 50
1777.751106 1173.197427 50
1652.389952 693.325262 50
1019.610048 625.674738 50
912.299548 1364.776886 50
1619.700452 1423.223114 50
1787.221057 955.145399 50
1265.778943 543.854601 50
1651.588424 692.507923 50
1042.411576 611.492077 50
1707.673540 760.687143 50
1039.326460 613.312857 50
1399.188094 553.975623 50
1039.811906 613.024377 50
1193.067610 1532.499528 50
1763.932390 1216.500472 50
1147.898310 1520.871419 50
1691.101690 1348.128581 50
1564.467958 621.826615 50
1129.532042 571.173385 50
1768.018019 880.969281 50
870.981981 778.030719 50
1511.458333 592.283027 50
