168 20
36.000000 1288.000000 50
160.809419 1772.172086 50
464.190581 1029.827914 50
529.372282 1369.140564 50
410.627718 956.859436 50
535.470612 1264.997661 50
37.529388 788.002339 50
531.643799 1222.142395 50
-429.643799 1105.857605 50
-69.379769 1776.768968 50
420.379769 968.231032 50
314.547322 1703.224505 50
477.452678 1522.775495 50
501.773585 1469.810252 50
22.226415 788.189748 50
-100.863388 1768.903746 50
520.863388 1410.096254 50
1433.000000 603.000000 50
937.100427 539.096841 50
1399.899573 1101.903159 50
1369.151014 1098.906551 50
1778.848986 964.093449 50
1909.011923 756.011923 50
1279.988077 126.988077 50
1880.844144 825.341230 50
1159.155856 184.658770 50
948.219817 480.573802 50
1021.780183 887.426198 50
1420.737255 103.150398 50
937.262745 537.849602 50
1898.111245 419.501962 50
1034.888755 300.498038 50
1415.205978 103.316728 50
1100.794022 976.683272 50
589.000000 1514.000000 50
1088.869290 1502.567913 50
404.130710 1049.432087 50
1007.053058 1788.283869 50
1088.946942 1506.716131 50
748.365151 1987.922724 50
1087.634849 1477.077276 50
892.470092 1116.626242 50
233.529908 1162.373758 50
565.352363 1014.559524 50
89.647637 1539.440476 50
549.765035 1015.541759 50
354.234965 1955.458241 50
258.396760 1889.101983 50
1086.603240 1562.898017 50
947.994297 1165.972566 50
129.005703 1318.027434 50
89.742751 1486.756668 50
883.257249 1918.243332 50
904.000000 1038.000000 50
1092.750631 1501.004535 50
1318.249369 1317.995465 50
1215.978829 1428.729075 50
1403.021171 1069.270925 50
972.121422 1533.337735 50
1178.878578 1455.662265 50
1365.070477 844.572972 50
1145.929523 600.427028 50
985.875922 544.749219 50
455.124078 1258.250781 50
484.348848 766.167495 50
485.651152 1311.832505 50
409.217394 965.957148 50
809.782606 1529.042852 50
627.719230 1454.736051 50
1032.280770 1521.263949 50
769.144230 556.529418 50
622.855770 1451.470582 50
624.950331 1452.887072 50
663.049669 1476.112928 50
1378.493003 880.340905 50
608.506997 634.659095 50
1507.000000 1781.000000 50
1998.700911 1871.720528 50
1223.299089 1369.279472 50
1116.912579 1468.219239 50
1637.087421 2263.780761 50
1391.700532 2267.524442 50
1806.299468 1380.475558 50
1959.333934 1994.058706 50
1537.666066 1281.941294 50
1065.878397 1545.603034 50
1197.121603 2173.396966 50
1715.000000 1460.000000 50
1215.063669 1452.020972 50
1746.936331 1958.979028 50
1247.235308 1636.624441 50
2158.764692 1690.375559 50
1791.847005 1954.059245 50
1913.152995 1000.940755 50
1247.000000 1951.000000 50
1551.915186 2347.265983 50
1386.084814 1470.734017 50
1746.630207 1931.773561 50
1490.369793 1514.226439 50
1013.027339 1509.121291 50
989.972661 2379.878709 50
832.895841 1670.789819 50
798.104159 2171.210181 50
1756.000000 280.000000 50
1363.433925 -29.664135 50
1999.566075 716.664135 50
1410.522388 -81.448779 50
1270.477612 399.448779 50
1883.878513 -203.370547 50
1372.121487 600.370547 50
1319.358714 36.392966 50
1519.641286 720.607034 50
1607.000000 407.000000 50
1416.240657 -55.180563 50
1115.759343 500.180563 50
1999.615642 97.398711 50
1107.384358 426.601289 50
1288.802110 21.318651 50
1401.197890 862.681349 50
537.000000 765.000000 50
90.191141 540.585554 50
512.808859 1264.414446 50
98.959770 1006.082470 50
753.040230 1215.917530 50
37.123814 753.873497 50
987.876186 981.126503 50
980.890250 534.866461 50
481.109750 268.133539 50
993.522825 968.928689 50
626.477175 273.071311 50
1691.000000 1867.000000 50
2182.967608 1956.262943 50
1498.032392 1405.737057 50
1210.345238 1729.264749 50
1236.654762 2075.735251 50
66.000000 1040.000000 50
-184.757375 1472.574547 50
565.757375 1024.425453 50
350.956571 1450.852471 50
203.043429 559.147529 50
29.249698 1538.647586 50
420.750302 1392.352414 50
1990.000000 1495.000000 50
315.000000 1457.000000 50
256.241408 1953.535425 50
814.758592 1441.464575 50
804.854216 1356.785995 50
-1.854216 1070.214005 50
-94.062440 1744.520296 50
793.062440 1603.479704 50
756.000000 1938.000000 50
628.101247 1454.634808 50
511.898753 2374.365192 50
488.000000 970.000000 50
249.473561 1409.437297 50
622.526439 1451.562703 50
987.995553 967.891185 50
583.004447 479.108815 50
925.000000 38.000000 50
1157.079664 480.875862 50
1267.920336 -325.875862 50
587.887175 407.262702 50
1420.112825 107.737298 50
1500.000000 117.000000 50
1018.812634 -18.862866 50
1564.187366 612.862866 50
384.000000 1891.000000 50
1083.000000 477.000000 50
36.000000 1288.000000 4
1433.000000 603.000000 2
589.000000 1514.000000 3
904.000000 1038.000000 2
1507.000000 1781.000000 3
1715.000000 1460.000000 9
1247.000000 1951.000000 8
1756.000000 280.000000 8
1607.000000 407.000000 3
537.000000 765.000000 9
1691.000000 1867.000000 1
66.000000 1040.000000 4
1990.000000 1495.000000 9
315.000000 1457.000000 5
756.000000 1938.000000 4
488.000000 970.000000 7
925.000000 38.000000 8
1500.000000 117.000000 8
384.000000 1891.000000 3
1083.000000 477.000000 3
