18836 200
929.000000 200.000000 50
835.212786 691.125196 50
1224.787214 -203.125196 50
429.622124 175.065338 50
896.377876 698.934662 50
1175.806208 634.841000 50
1388.193792  2.159000 50
616.515023 590.324403 50
1326.484977 -103.324403 50
558.105233 -135.316376 50
551.894767 528.316376 50
484.615528 429.177750 50
882.384472 697.822250 50
494.260413 -46.984801 50
550.739587 526.984801 50
433.149896 135.714120 50
1199.850104 620.285880 50
689.263663 638.778405 50
1389.736337 394.221595 50
431.284738 247.744296 50
997.715262 695.255704 50
432.032068 145.019324 50
520.967932 488.980676 50
429.042099 206.488202 50
987.957901 696.511798 50
564.498474 -142.255223 50
1207.501526 615.255223 50
1382.853196 409.802947 50
1428.146804 229.197053 50
429.017833 204.222833 50
1370.982167 433.777167 50
1427.476686 161.000082 50
1416.523314 88.999918 50
932.491867 699.987807 50
1375.508133 425.012193 50
507.646817 469.186729 50
737.353183 661.813271 50
1245.161441 587.352479 50
1376.838559 -22.352479 50
457.177191 365.478811 50
611.822809 586.521189 50
693.193178 -240.902645 50
549.806822 525.902645 50
874.533809 697.024581 50
1072.466191 678.975419 50
781.322016 677.693639 50
1341.677984 482.306361 50
438.888777 101.050572 50
936.111223 699.949428 50
593.007386 570.282275 50
1428.992614 202.717725 50
583.808144 -161.721692 50
463.191856 381.721692 50
1419.053160 299.236586 50
1358.946840 -55.236586 50
594.372908 571.516769 50
1202.627092 618.483231 50
649.788784 614.778371 50
1410.211216 64.221629 50
724.515791 656.274269 50
1307.484209 526.725731 50
571.965820 550.037990 50
984.034180 696.962010 50
994.675480 695.667965 50
1201.324520 619.332035 50
1333.352586 -94.107099 50
444.647414 324.107099 50
1014.651831 692.609139 50
1427.348169 159.390861 50
1058.516265 682.934299 50
1376.483735 423.065701 50
719.900528 654.177730 50
1332.099472 495.822270 50
439.682057 97.199459 50
788.317943 679.800541 50
504.692871 -64.506069 50
716.307129 652.506069 50
439.616466 97.512162 50
576.383534 554.487838 50
511.988650 475.865065 50
1367.011350 441.134935 50
646.545036 -212.576288 50
526.454964 496.576288 50
433.273687 265.233604 50
814.726313 686.766396 50
922.680302 -299.960060 50
728.319698 657.960060 50
1347.686867 473.315399 50
1269.313133 -166.315399 50
903.868283 699.367997 50
1217.131717 608.632003 50
1051.879106 684.665581 50
1116.120894 -263.665581 50
622.607313 -195.124691 50
713.392687 651.124691 50
