18550 200
124.000000 1626.000000 50
176.978579 2123.185348 50
529.021421 1332.814652 50
-348.699297 1788.958200 50
622.699297 1662.041800 50
585.964522 1817.281940 50
-152.964522 1209.718060 50
310.626475 2089.864807 50
112.373525 1126.135193 50
608.384723 1502.018388 50
-372.384723 1565.981612 50
455.968589 1252.105823 50
-130.968589 1195.894177 50
-299.491511 1891.809970 50
622.491511 1587.190030 50
617.001428 1542.635787 50
-329.001428 1414.364213 50
503.246342 1951.840778 50
490.753658 1286.159222 50
616.826912 1541.610222 50
75.173088 1128.389778 50
618.627253 1552.898151 50
-129.627253 1195.101849 50
622.864747 1592.325614 50
240.135253 1139.674386 50
391.906069 1203.831387 50
-232.906069 1976.168613 50
475.542668 1270.447257 50
262.457332 1145.552743 50
122.489041 2125.997717 50
500.510959 1297.002283 50
614.968328 1720.604973 50
454.031672 1250.395027 50
 2.878808 2111.107882 50
563.121192 1386.892118 50
386.150174 1200.233296 50
-43.150174 1154.766704 50
25.411827 2116.184019 50
608.588173 1502.815981 50
548.211173 1890.659934 50
407.788827 1214.340066 50
523.415185 1325.221826 50
-374.415185 1665.778174 50
-31.311707 2101.266529 50
608.311707 1501.733471 50
591.008320 1804.614750 50
584.991680 1432.385250 50
616.160504 1537.806815 50
297.839496 1157.193185 50
306.465704 1160.482796 50
43.534296 1132.517204 50
332.140544 2080.617987 50
548.859456 1362.382013 50
-241.844589 1285.180786 50
370.844589 2060.819214 50
551.564165 1366.791812 50
-26.564165 1149.208188 50
17.205294 2114.461760 50
459.794706 1255.538240 50
607.549424 1498.799548 50
39.450576 1133.200452 50
481.647785 1975.411022 50
557.352215 1376.588978 50
538.405611 1346.235832 50
-31.405611 1150.764168 50
298.468880 2094.572950 50
478.531120 1273.427050 50
608.987674 1747.601630 50
565.012326 1390.398370 50
440.458556 1238.890219 50
-32.458556 1151.109781 50
-136.635739 2052.695455 50
573.635739 1407.304545 50
605.468530 1760.863097 50
-16.468530 1146.136903 50
219.090619 2116.874499 50
534.909381 1341.125501 50
478.250248 1978.855157 50
603.749752 1485.144843 50
622.200814 1583.621366 50
-324.200814 1404.378634 50
216.065715 2117.450816 50
562.934285 1386.549184 50
597.229280 1464.587335 50
-360.229280 1501.412665 50
417.532996 1221.230461 50
 7.467004 1139.769539 50
600.160745 1473.451826 50
-61.160745 1161.548174 50
622.291327 1667.300773 50
184.708673 1129.699227 50
623.918565 1616.976241 50
264.081435 1146.023759 50
-307.118165 1879.253091 50
613.118165 1729.746909 50
368.933575 2061.898547 50
497.066425 1293.101453 50
504.112595 1301.170175 50
-156.112595 1211.829825 50
-276.068798 1326.091752 50
449.068798 2005.908248 50
555.643756 1373.643768 50
471.356244 1266.356232 50
331.303922 1170.999908 50
123.696078 1126.000092 50
553.961934 1881.211157 50
520.038066 1320.788843 50
581.703107 1424.734341 50
140.296893 1126.265659 50
323.322691 2084.552576 50
225.677309 1136.447424 50
560.974368 1382.990944 50
-374.974368 1658.009056 50
-373.734501 1673.543316 50
604.734501 1763.456684 50
-371.993937 1562.833436 50
561.993937 1867.166564 50
589.701826 1807.993982 50
92.298174 1127.006018 50
614.518495 1529.089702 50
411.481505 1216.910298 50
477.877906 1979.228577 50
370.122094 1190.771423 50
554.144184 1371.096134 50
538.855816 1346.903866 50
622.055593 1581.947458 50
-284.055593 1337.052542 50
622.412929 1665.806439 50
-72.412929 1166.193561 50
580.566477 1829.830940 50
188.433523 1130.169060 50
148.138694 2125.416984 50
284.861306 1152.583016 50
620.018675 1563.027991 50
547.981325 1360.972009 50
623.344150 1600.398840 50
552.655850 1368.601160 50
555.199334 1372.885136 50
-265.199334 1312.114864 50
368.234240 2062.290770 50
457.765760 1253.709230 50
-349.867287 1785.529915 50
596.867287 1788.470085 50
610.132030 1509.057066 50
53.867970 1130.942934 50
480.708447 1275.630076 50
-353.708447 1478.369924 50
582.000000 1830.000000 50
371.218746 1376.600327 50
360.781254 2278.399673 50
808.722971 1384.358110 50
82.277029 1846.641890 50
740.805707 1355.889520 50
140.194293 2064.110480 50
1081.996971 1831.740325 50
849.003029 1407.259675 50
599.363792 1330.301592 50
94.636208 1941.698408 50
362.821892 1380.599336 50
418.178108 2302.400664 50
1071.485248 1727.999058 50
1028.514752 1605.000942 50
663.966772 1336.764308 50
82.033228 1824.235692 50
1007.395586 2092.751966 50
444.604414 1349.248034 50
883.984969 1431.496451 50
266.015031 1442.503549 50
794.771880 1377.531076 50
152.228120 1574.468924 50
988.719320 1539.174631 50
332.280680 1396.825369 50
486.510998 1339.202842 50
130.489002 2044.797158 50
724.491424 1350.733692 50
356.508576 2276.266308 50
1081.982940 1825.869706 50
445.017060 1349.130294 50
369.869068 1377.230227 50
654.130932 2324.769773 50
95.952548 1712.706034 50
996.047452 2110.293966 50
1074.503898 1916.254913 50
339.496102 1392.745087 50
523.998890 1333.375523 50
83.001110 1861.624477 50
148.944653 1580.073879 50
886.055347 2226.926121 50
895.135956 2219.802351 50
990.864044 1542.197649 50
997.571909 2108.028755 50
636.428091 1332.971245 50
982.380565 1530.508091 50
389.619435 1368.491909 50
1077.376662 1897.837766 50
910.623338 1453.162234 50
705.966019 2314.388714 50
633.033981 1332.611286 50
369.278486 1377.507395 50
217.721514 2172.492605 50
633.493667 1332.658666 50
349.506333 1387.341334 50
637.945338 1333.139739 50
297.054662 2240.860261 50
833.535279 1397.877328 50
271.464721 1438.122672 50
919.317892 1460.924615 50
590.682108 1330.075385 50
888.191293 2225.280776 50
608.808707 1330.719224 50
581.289021 1330.000505 50
383.710979 1370.999495 50
1004.141247 2097.949188 50
230.858753 1474.050812 50
1047.701539 2011.994717 50
