19418 200
400.000000 628.000000 50
603.166253 171.137358 50
-99.166253 656.862642 50
616.171700 1078.854518 50
790.828300 316.145482 50
899.760464 612.524915 50
815.239536 349.475085 50
827.259199 887.710564 50
342.740801 131.289436 50
455.202143 1124.943381 50
785.797857 946.056619 50
-99.997523 626.426055 50
568.997523 1098.573945 50
-28.270189 886.040007 50
693.270189 1032.959993 50
898.361969 587.560568 50
594.638031 167.439432 50
899.682364 645.819504 50
136.317636 203.180496 50
598.606664 169.136847 50
-97.606664 676.863153 50
681.575763 214.823174 50
-97.575763 677.176826 50
588.676113 164.965094 50
-3.676113 923.034906 50
744.774379 990.119631 50
609.225621 173.880369 50
464.053720 1123.880148 50
536.946280 147.119852 50
-7.306350 918.002650 50
736.306350 997.997350 50
43.207239 978.284064 50
767.792761 966.715936 50
38.928459 973.871858 50
898.071541 584.128142 50
594.638890 1088.560205 50
563.361110 155.439795 50
875.457965 473.275331 50
-99.457965 604.724669 50
891.958310 717.314173 50
884.041690 502.685827 50
720.992394 1011.358687 50
879.007606 484.641313 50
791.188375 316.597278 50
-17.188375 352.402722 50
899.998961 629.019118 50
111.001039 219.980882 50
726.804534 1006.416169 50
857.195466 425.583831 50
-99.674687 646.033498 50
593.674687 1088.966502 50
770.102968 964.190114 50
897.897032 673.809886 50
511.947513 1115.306633 50
825.052487 364.693367 50
212.456003 164.505395 50
200.543997 1086.494605 50
-91.493292 719.838686 50
602.493292 1085.161314 50
899.376223 652.967743 50
517.623777 142.032257 50
494.441462 1118.999807 50
893.558538 548.000193 50
646.200639 192.815849 50
-81.200639 492.184151 50
268.672222 145.555169 50
137.327778 1053.444831 50
702.252974 1026.300314 50
851.747026 413.699686 50
696.105890 1030.891179 50
525.894110 144.108821 50
686.585741 1037.717724 50
840.414259 391.282276 50
-47.194462 851.645060 50
787.194462 944.354940 50
813.375465 909.284065 50
688.624535 219.715935 50
76.646427 1009.369201 50
889.353573 730.630799 50
287.781398 1115.244277 50
823.218602 361.755723 50
779.092672 954.019549 50
814.907328 348.980451 50
561.226078 1101.292882 50
749.773922 270.707118 50
-53.294437 839.007472 50
727.294437 1005.992528 50
-5.076783 921.108853 50
875.076783 783.891147 50
-17.521588 903.092209 50
455.521588 1124.907791 50
55.098747 266.001207 50
398.901253 1127.998793 50
251.197493 1105.344544 50
813.802507 908.655456 50
899.775950 642.966637 50
394.224050 128.033363 50
665.132398 1051.916043 50
483.867602 135.083957 50
300.290543 1117.957166 50
899.709457 645.042834 50
483.394287 135.003658 50
-42.394287 860.996342 50
785.373892 946.570186 50
726.626108 249.429814 50
225.910972 1096.714210 50
635.089028 1069.285790 50
-39.829196 865.803024 50
898.829196 662.196976 50
656.918466 1056.943938 50
897.081534 574.056062 50
886.364499 512.027701 50
-68.364499 452.972299 50
-84.052995 502.729500 50
690.052995 1035.270500 50
-52.859584 839.939135 50
552.859584 1104.060865 50
504.949041 139.138364 50
-99.949041 620.861636 50
879.438314 486.088398 50
17.561686 305.911602 50
200.000000 169.742431 50
200.000000 1086.257569 50
207.937516 1089.640555 50
633.062484 1070.359445 50
734.707757 999.444097 50
856.292243 423.555903 50
404.968336 1127.975315 50
856.031664 833.024685 50
762.355284 972.526702 50
361.644716 129.473298 50
899.743595 611.989396 50
403.256405 128.010604 50
111.984321 1036.713798 50
842.015679 394.286202 50
397.575799 1127.994123 50
690.424201 1035.005877 50
-43.483781 858.915864 50
739.483781 995.084136 50
-72.039024 792.861033 50
648.039024 1062.138967 50
357.221187 1126.166612 50
895.778813 692.833388 50
562.806751 1100.751480 50
882.193249 760.248520 50
880.795085 765.244623 50
331.204915 132.755377 50
843.658907 858.579216 50
745.341093 266.420784 50
188.869871 1081.237320 50
601.130129 1085.762680 50
898.222156 670.126986 50
493.777844 136.873014 50
492.283525 1119.409962 50
375.716475 128.590038 50
-83.075874 756.987208 50
862.075874 819.012792 50
879.129179 770.951843 50
470.870821 133.048157 50
817.327640 903.386348 50
592.672360 166.613652 50
401.665316 1127.997227 50
841.334684 393.002773 50
61.221616 995.735239 50
748.778384 986.264761 50
690.639831 221.148075 50
-77.639831 775.851925 50
886.999548 514.724055 50
35.000452 286.275945 50
856.770398 424.626443 50
-90.770398 532.373557 50
833.201303 877.673049 50
671.798697 208.326951 50
-12.955557 909.900174 50
871.955557 793.099826 50
404.735054 1127.977579 50
799.264946 327.022421 50
474.492180 133.580224 50
-34.492180 875.419776 50
184.318369 1079.089164 50
543.681631 1106.910836 50
384.637885 128.236050 50
116.362115 1039.763950 50
50.569232 985.628492 50
838.430768 868.371508 50
612.985923 1080.368209 50
728.014077 250.631791 50
58.325533 993.045967 50
687.674467 1036.954033 50
16.412140 948.718496 50
869.587860 456.281504 50
150.501681 194.698040 50
572.498319 1097.301960 50
723.573207 1009.182869 50
884.426793 751.817131 50
735.753232 257.500651 50
-48.753232 407.499349 50
-62.873348 817.072113 50
723.873348 1008.927887 50
855.560130 834.070299 50
844.439870 398.929701 50
-73.275200 789.277975 50
747.275200 987.722025 50
736.447110 997.869359 50
878.552890 483.130641 50
621.815980 179.895469 50
-12.815980 910.104531 50
-93.998471 705.236721 50
899.998471 626.763279 50
335.682707 1123.846030 50
868.317293 803.153970 50
-25.991848 889.784158 50
427.991848 1127.215842 50
1328.000000 1070.000000 50
1490.334157 1542.913968 50
1793.665843 1252.086032 50
1475.464620 592.240452 50
859.535380 1244.759548 50
1659.875573 696.023258 50
983.124427 707.976742 50
1233.288654 579.052181 50
864.711346 881.947819 50
1827.098740 1100.007457 50
974.901260 715.992543 50
844.394864 943.011525 50
1324.605136 1569.988475 50
1678.405463 713.326464 50
1137.594537 607.673536 50
940.306790 1385.743527 50
1275.693210 1567.256473 50
1311.459323 1569.726331 50
1659.540677 1444.273669 50
1147.088374 1536.123356 50
1748.911626 1339.876644 50
1796.880228 1243.641390 50
989.119772 702.358610 50
1356.000616 1569.215350 50
1827.999384 1070.784650 50
1319.358913 1569.925326 50
1743.641087 792.074674 50
1199.359805 1553.168397 50
1605.640195 1485.831603 50
1710.820433 748.365866 50
1409.179567 576.634134 50
1324.823336 570.010091 50
1096.176664 626.989909 50
838.536623 967.894161 50
1644.463377 1457.105839 50
1354.153804 1569.315510 50
1647.846196 685.684490 50
1451.543386 585.503321 50
830.456614 1020.496679 50
1100.663919 624.670564 50
828.336081 1088.329436 50
936.009875 1380.392884 50
1750.990125 1336.607116 50
828.768803 1042.283369 50
910.231197 1344.716631 50
832.396164 1136.157670 50
1484.603836 1544.842330 50
1745.756024 1344.736064 50
1344.243976 570.263936 50
984.399817 706.766034 50
880.600183 1293.233966 50
1256.329574 575.163310 50
829.670426 1110.836690 50
1072.208598 1499.616991 50
1395.791402 1565.383009 50
1788.329237 874.815488 50
