18404 200
85.000000 24.000000 50
474.703844 337.258542 50
571.296156 -92.258542 50
355.188008 444.711826 50
550.811992 -157.711826 50
-338.650412 289.556639 50
469.650412 343.443361 50
-90.881324 492.044613 50
580.881324 -40.044613 50
262.088571 491.589176 50
584.911429 33.410824 50
-355.761158 260.071179 50
524.761158 261.928821 50
-286.851398 358.255198 50
479.851398 330.744802 50
-347.130301 275.522171 50
584.130301 53.477829 50
206.481273 509.017835 50
563.518727 168.982165 50
-247.384296 397.524671 50
555.384296 -145.524671 50
414.480336 400.088697 50
584.519664 45.911303 50
99.416199 523.792130 50
541.583801 -179.792130 50
110.657020 523.341283 50
310.342980 -422.341283 50
-66.961933 500.348161 50
507.961933 290.651839 50
 8.214080 518.068743 50
296.785920 476.931257 50
204.528562 509.502753 50
445.471438 370.497247 50
-233.663627 409.296630 50
531.663627 248.703370 50
174.585717 515.908934 50
506.414283 293.091066 50
-218.205453 421.575720 50
500.205453 -254.575720 50
350.825650 447.481669 50
574.174350 -79.481669 50
-315.872776 322.832759 50
528.872776 254.167241 50
573.472995 130.743305 50
584.527005  2.256695 50
383.503458 425.118045 50
451.496542 -316.118045 50
-128.505347 476.123287 50
517.505347 274.876713 50
44.696016 522.372942 50
584.303984 -2.372942 50
-370.907241 229.301212 50
582.907241 69.698788 50
-70.500729 499.204717 50
508.500729 289.795283 50
-263.239360 382.788723 50
508.239360 290.211277 50
-412.110429 77.677009 50
563.110429 170.322991 50
244.658551 497.823962 50
565.341449 -114.823962 50
214.449316 506.952249 50
461.550684 -304.952249 50
369.927790 434.872431 50
558.072210 -137.872431 50
36.641366 521.655948 50
554.358634 196.344052 50
520.024494 270.482636 50
577.975506 107.517364 50
294.561219 477.964862 50
422.438781 -344.964862 50
519.653954 271.135470 50
521.346046 -220.135470 50
167.399134 517.163647 50
453.600866 361.836353 50
-150.037648 465.313159 50
575.037648 -75.313159 50
266.525365 489.884687 50
276.474635 -437.884687 50
182.110428 514.478914 50
453.889572 361.521086 50
47.365244 522.581613 50
508.634756 -241.581613 50
-131.328363 474.779369 50
486.328363 322.220631 50
177.083925 515.447404 50
581.916075 -31.447404 50
441.095193 374.993182 50
562.904807 -122.993182 50
-401.576951 139.077673 50
522.576951 265.922327 50
1306.000000 412.000000 50
1167.404025 892.407281 50
1787.595975 277.592719 50
1349.051027 910.143161 50
1805.948973 404.856839 50
922.533612 91.136276 50
1446.466388 891.863724 50
1498.727141 -49.363467 50
906.272859 712.363467 50
1709.852121 117.206065 50
815.147879 316.793935 50
1356.050247 -85.488666 50
910.949753 718.488666 50
1190.031873 -74.365494 50
936.968127 749.365494 50
947.696702 760.738794 50
1800.303298 487.261206 50
980.912726 791.892438 50
1795.087274 308.107562 50
937.297534 749.725468 50
1758.702466 624.274532 50
1763.072326 614.694078 50
1006.927674 11.305922 50
851.651338 203.272203 50
859.348662 636.727797 50
966.644259 44.797493 50
1101.355741 868.202507 50
1802.082004 474.471157 50
864.917996 176.528843 50
860.152273 185.682072 50
1130.847727 880.317928 50
888.226807 686.709955 50
1130.773193 880.290045 50
869.065004 655.079841 50
1314.934996 911.920159 50
1239.738546 907.589971 50
1581.261454 829.410029 50
1796.813616 316.595626 50
918.186384 96.404374 50
1098.270259 -42.805843 50
1121.729741 876.805843 50
1429.405058 896.531931 50
1447.594942 -67.531931 50
970.874967 40.932335 50
891.125033 691.067665 50
1406.552915 901.784760 50
1721.447085 690.215240 50
1169.437587 892.989301 50
1274.562413 911.010699 50
831.323775 569.106592 50
1295.676225 911.893408 50
1646.998252 46.322283 50
806.001748 410.677717 50
806.035211 417.933764 50
1064.964789 850.066236 50
1096.408389 865.950831 50
1730.591611 676.049169 50
1772.718482 591.370729 50
1157.281518 -65.370729 50
806.022035 407.305903 50
1772.977965 590.694097 50
1780.013063 252.903752 50
823.986937 279.096248 50
1215.048919 903.658317 50
1709.951081 117.341683 50
1686.674867 736.170704 50
1375.325133 -83.170704 50
812.103660 334.112866 50
1089.896340 862.887134 50
1799.219529 494.063975 50
1445.780471 -68.063975 50
1323.299357 911.700643 50
1805.700643 429.299357 50
1136.689659 -58.461484 50
1009.310341 814.461484 50
1178.968835 895.593924 50
1803.031165 466.406076 50
1507.062569 -45.792358 50
1035.937431 832.792358 50
1389.150134 905.037580 50
1802.849866 355.962420 50
1452.669116 890.004362 50
1747.330884 176.995638 50
1046.242755 839.230820 50
1804.757245 376.769180 50
1063.660863 849.346250 50
1558.339137 843.653750 50
1804.802687 446.581492 50
1000.197313 16.418508 50
1519.341865 864.200452 50
1422.658135 -74.200452 50
964.347673 777.066689 50
1383.652327 905.933311 50
1047.747486 840.142078 50
1784.252514 557.857922 50
1312.676619 911.955421 50
1778.323381 576.044579 50
825.321049 549.650813 50
1084.678951 860.349187 50
1770.520698 596.987894 50
1309.479302 -87.987894 50
1555.764235 -21.148735 50
823.235765 542.148735 50
1555.860015 845.093492 50
1664.139985 760.906508 50
1674.156507 750.320538 50
1189.843493 -74.320538 50
1221.695450 -80.841499 50
834.304550 577.841499 50
