81 200
200.000000 200.000000 50
400.000000 200.000000 50
600.000000 200.000000 50
800.000000 200.000000 50
1000.000000 200.000000 50
1200.000000 200.000000 50
1400.000000 200.000000 50
1600.000000 200.000000 50
1800.000000 200.000000 50
200.000000 400.000000 50
400.000000 400.000000 50
600.000000 400.000000 50
800.000000 400.000000 50
1000.000000 400.000000 50
1200.000000 400.000000 50
1400.000000 400.000000 50
1600.000000 400.000000 50
1800.000000 400.000000 50
200.000000 600.000000 50
400.000000 600.000000 50
600.000000 600.000000 50
800.000000 600.000000 50
1000.000000 600.000000 50
1200.000000 600.000000 50
1400.000000 600.000000 50
1600.000000 600.000000 50
1800.000000 600.000000 50
200.000000 800.000000 50
400.000000 800.000000 50
600.000000 800.000000 50
800.000000 800.000000 50
1000.000000 800.000000 50
1200.000000 800.000000 50
1400.000000 800.000000 50
1600.000000 800.000000 50
1800.000000 800.000000 50
200.000000 1000.000000 50
400.000000 1000.000000 50
600.000000 1000.000000 50
800.000000 1000.000000 50
1000.000000 1000.000000 50
1200.000000 1000.000000 50
1400.000000 1000.000000 50
1600.000000 1000.000000 50
1800.000000 1000.000000 50
200.000000 1200.000000 50
400.000000 1200.000000 50
600.000000 1200.000000 50
800.000000 1200.000000 50
1000.000000 1200.000000 50
1200.000000 1200.000000 50
1400.000000 1200.000000 50
1600.000000 1200.000000 50
1800.000000 1200.000000 50
200.000000 1400.000000 50
400.000000 1400.000000 50
600.000000 1400.000000 50
800.000000 1400.000000 50
1000.000000 1400.000000 50
1200.000000 1400.000000 50
1400.000000 1400.000000 50
1600.000000 1400.000000 50
1800.000000 1400.000000 50
200.000000 1600.000000 50
400.000000 1600.000000 50
600.000000 1600.000000 50
800.000000 1600.000000 50
1000.000000 1600.000000 50
1200.000000 1600.000000 50
1400.000000 1600.000000 50
1600.000000 1600.000000 50
1800.000000 1600.000000 50
200.000000 1800.000000 50
400.000000 1800.000000 50
600.000000 1800.000000 50
800.000000 1800.000000 50
1000.000000 1800.000000 50
1200.000000 1800.000000 50
1400.000000 1800.000000 50
1600.000000 1800.000000 50
1800.000000 1800.000000 50
106.000000 979.000000 1
283.000000 1541.000000 3
187.000000 1379.000000 3
65.000000 56.000000 1
1102.000000 1207.000000 4
186.000000 1763.000000 2
365.000000 438.000000 2
472.000000 1813.000000 2
303.000000 652.000000 3
1058.000000 293.000000 1
123.000000 1804.000000 3
500.000000 1056.000000 3
290.000000 972.000000 2
1401.000000 385.000000 3
1036.000000 564.000000 4
293.000000 1449.000000 4
1685.000000 721.000000 3
1432.000000 1090.000000 1
1566.000000 667.000000 1
314.000000 27.000000 3
686.000000 149.000000 2
105.000000 1075.000000 1
339.000000 125.000000 1
1643.000000 1303.000000 3
258.000000 529.000000 3
1392.000000 448.000000 4
525.000000 202.000000 1
1414.000000 1185.000000 1
429.000000 497.000000 4
1624.000000 92.000000 2
148.000000 659.000000 3
1000.000000 1522.000000 1
732.000000 1460.000000 1
1484.000000 242.000000 3
79.000000 1367.000000 2
1103.000000 900.000000 1
1123.000000 209.000000 2
236.000000 198.000000 3
17.000000 288.000000 4
438.000000 1219.000000 3
1467.000000 1693.000000 2
420.000000 1889.000000 2
1761.000000 356.000000 3
934.000000 870.000000 3
340.000000 597.000000 4
115.000000 241.000000 2
1754.000000 1757.000000 1
720.000000 1784.000000 4
1880.000000 892.000000 2
520.000000 1226.000000 3
897.000000 203.000000 3
402.000000 1599.000000 2
1074.000000 1558.000000 4
721.000000 788.000000 2
366.000000 1577.000000 3
739.000000 848.000000 4
1716.000000 925.000000 1
1499.000000 1930.000000 3
482.000000 1369.000000 3
1668.000000 1900.000000 1
383.000000 689.000000 2
1254.000000 1190.000000 1
375.000000 408.000000 1
634.000000 990.000000 1
1644.000000 1428.000000 2
1385.000000 1570.000000 3
20.000000 1857.000000 1
568.000000 1846.000000 3
1362.000000 526.000000 2
1608.000000 9.000000 3
267.000000 569.000000 4
1085.000000 25.000000 3
427.000000 276.000000 2
1341.000000 574.000000 2
1832.000000 379.000000 4
1393.000000 278.000000 2
1277.000000 1887.000000 2
248.000000 320.000000 2
1889.000000 1016.000000 1
808.000000 796.000000 3
1672.000000 538.000000 4
1204.000000 374.000000 4
1979.000000 274.000000 1
1089.000000 196.000000 2
1699.000000 610.000000 4
86.000000 197.000000 3
418.000000 1860.000000 3
642.000000 1087.000000 4
1526.000000 1990.000000 1
1225.000000 844.000000 3
1586.000000 1205.000000 3
1682.000000 1664.000000 4
809.000000 446.000000 3
1478.000000 512.000000 1
1745.000000 620.000000 2
1309.000000 543.000000 1
1449.000000 1869.000000 2
1417.000000 1897.000000 3
1479.000000 671.000000 4
1640.000000 494.000000 3
1933.000000 792.000000 1
288.000000 903.000000 2
1360.000000 1296.000000 2
1180.000000 1815.000000 4
830.000000 1603.000000 4
63.000000 1668.000000 3
32.000000 473.000000 4
549.000000 390.000000 1
464.000000 659.000000 2
1812.000000 292.000000 4
1121.000000 82.000000 3
1025.000000 1024.000000 1
1632.000000 543.000000 3
1672.000000 1582.000000 3
346.000000 757.000000 1
1844.000000 337.000000 4
266.000000 304.000000 3
1646.000000 30.000000 4
227.000000 1126.000000 4
258.000000 1408.000000 2
430.000000 313.000000 4
733.000000 501.000000 4
1138.000000 695.000000 1
1844.000000 794.000000 2
1306.000000 1905.000000 1
743.000000 219.000000 2
599.000000 1079.000000 4
1944.000000 645.000000 3
1427.000000 757.000000 2
414.000000 550.000000 2
1409.000000 503.000000 4
696.000000 764.000000 4
1659.000000 683.000000 1
1418.000000 796.000000 2
86.000000 1815.000000 4
295.000000 1544.000000 3
431.000000 553.000000 2
114.000000 762.000000 3
1555.000000 1704.000000 4
546.000000 1953.000000 2
1225.000000 325.000000 3
707.000000 555.000000 3
704.000000 855.000000 2
257.000000 1467.000000 1
1015.000000 1362.000000 4
1163.000000 293.000000 4
1396.000000 540.000000 2
1743.000000 539.000000 2
1274.000000 1474.000000 4
412.000000 1623.000000 2
1284.000000 680.000000 1
1785.000000 589.000000 2
1386.000000 81.000000 4
1190.000000 167.000000 3
965.000000 993.000000 2
686.000000 1664.000000 1
