20508 200
830.000000 1834.000000 50
486.481757 1470.688540 50
401.518243 1576.311460 50
737.708569 1342.591522 50
381.291431 1613.408478 50
711.439075 1348.260042 50
396.560925 1584.739958 50
595.669942 1392.310716 50
574.330058 2263.689284 50
1260.248861 1579.272856 50
353.751139 1681.727144 50
453.338188 1505.175002 50
751.661812 2327.824998 50
1319.596474 1935.465724 50
1260.403526 1579.534276 50
844.216102 1334.202138 50
697.783898 1351.797862 50
1258.294239 1575.999913 50
829.705761 1334.000087 50
707.599651 1349.213290 50
333.400349 1775.786710 50
528.184379 1435.368176 50
810.815621 2333.631824 50
1281.347084 2049.141372 50
1252.652916 1566.858628 50
972.425716 1354.714161 50
366.574284 1646.285839 50
590.264366 1395.221211 50
471.735634 2182.778789 50
1057.632421 1388.821967 50
392.367579 1592.178033 50
1291.007328 1640.422513 50
542.992672 1424.577487 50
938.847426 1345.991560 50
548.152574 1421.008440 50
644.070309 2298.144536 50
1186.929691 1483.855464 50
1294.443253 1648.817752 50
745.556747 1341.182248 50
1012.616531 1368.541943 50
617.383469 1381.458057 50
1169.378833 1466.818835 50
413.621167 1557.181165 50
1329.988028 1830.539937 50
344.011972 1716.460063 50
971.228722 1354.360085 50
363.771278 2014.639915 50
784.124340 1336.109024 50
558.875660 1413.890976 50
512.263104 1447.938781 50
340.736896 1937.061219 50
898.636591 1338.733387 50
384.363409 1607.266613 50
1312.511604 1965.082234 50
1308.488396 1688.917766 50
1329.983491 1829.936882 50
662.016509 1363.063118 50
1068.387681 1394.487414 50
485.612319 1471.512586 50
747.966326 1340.775430 50
408.033674 2102.224570 50
1027.958185 1374.856714 50
350.041815 1974.143286 50
1262.389554 1582.923770 50
350.610446 1976.076230 50
935.609672 1345.280656 50
502.390328 2211.719344 50
1211.939619 1511.320395 50
856.060381 1334.679605 50
498.602944 1459.599157 50
521.397056 2227.400843 50
1299.129070 2006.967962 50
1215.870930 1516.032038 50
1093.625086 1409.144950 50
359.374914 2002.855050 50
1173.037719 1470.234796 50
409.962281 1562.765204 50
906.901467 2328.050771 50
1011.098533 1367.949229 50
1033.859848 1377.446430 50
461.140152 2171.553570 50
1098.019732 2256.096462 50
1070.980268 1395.903538 50
854.028558 1334.577705 50
376.971442 1622.422295 50
1303.061312 1995.904276 50
456.938688 1501.095724 50
972.637452 2313.222868 50
1128.362548 1432.777132 50
1086.730022 1404.943249 50
636.269978 1373.056751 50
1098.431086 1412.165018 50
383.568914 1608.834982 50
1267.318126 1591.610114 50
399.681874 1579.389886 50
913.044838 2327.055326 50
1148.955162 1448.944674 50
1148.977319 1448.963028 50
331.022681 1802.036972 50
1014.392946 1369.242814 50
545.607054 1422.757186 50
1328.532837 1795.724551 50
703.467163 1350.275449 50
1229.603900 1533.472591 50
1007.396100 1366.527409 50
691.324727 1353.615603 50
382.675273 2057.384397 50
1013.597384 1368.927962 50
462.402616 1495.072038 50
951.508793 1348.989059 50
620.491207 1380.010941 50
768.566583 1337.788417 50
551.433417 2249.211583 50
1131.835362 2232.616877 50
867.164638 1335.383123 50
678.300865 1357.568082 50
330.699135 1860.431918 50
1244.207616 1553.942772 50
774.792384 1337.057228 50
432.619154 1530.539190 50
473.380846 2184.460810 50
887.361223 1337.301208 50
332.638777 1782.698792 50
1263.891748 1585.528773 50
391.108252 1594.471227 50
916.277170 1341.500000 50
743.722830 1341.500000 50
572.712962 1405.277036 50
369.287038 1639.722964 50
937.056512 2322.404446 50
1031.943488 1376.595554 50
801.653703 1334.804159 50
667.346297 1361.195841 50
983.509609 1358.148343 50
969.490391 1353.851657 50
1193.400036 1490.575461 50
850.599964 1334.424539 50
1306.230082 1681.668423 50
781.769918 1336.331577 50
1326.105077 1771.712336 50
369.894923 1638.287664 50
791.447566 1335.488506 50
544.552434 2244.511494 50
1327.538816 1883.549230 50
738.461184 1342.450770 50
735.745513 1342.964266 50
376.254487 2044.035734 50
1321.207400 1740.644284 50
944.792600 1347.355716 50
665.992767 1361.663650 50
341.007233 1938.336350 50
1297.100862 1655.627399 50
756.899138 1339.372601 50
1309.863817 1693.533928 50
442.136183 1518.466072 50
828.910357 2333.998813 50
1186.089643 1483.001187 50
1219.641183 1520.663522 50
373.358817 1630.336478 50
1326.917155 1778.562281 50
809.082845 1334.437719 50
1068.348823 1394.466340 50
526.651177 1436.533660 50
1312.837162 1704.122077 50
530.162838 1433.877923 50
797.247230 1335.073897 50
458.752770 2168.926103 50
1324.043281 1910.949574 50
1108.956719 1419.050426 50
1154.172198 2214.673596 50
1236.827802 1543.326404 50
1153.237964 1452.532808 50
435.762036 1526.467192 50
1034.024412 1377.519946 50
