19622 200
1745.000000 1176.000000 50
1597.576727 698.227692 50
1259.423273 1056.772308 50
1948.335225 719.212537 50
1252.664775 1088.787463 50
1297.714366 952.537337 50
1951.285634 1631.462663 50
1411.497533 1548.526649 50
2138.502467 1484.473351 50
1365.148987 850.864324 50
1443.851013 1575.135676 50
1529.440018 724.852691 50
1298.559982 1401.147309 50
2188.677777 945.457097 50
1248.322223 1233.542903 50
1362.357021 1497.845228 50
2179.642979 1423.154772 50
2154.578529 889.215363 50
1266.421471 1320.784637 50
1248.614836 1236.014741 50
1478.385164 1598.985259 50
1993.372030 742.051461 50
1245.627970 1150.948539 50
1867.477357 691.232739 50
1472.522643 756.767261 50
2095.333248 819.255532 50
1294.666752 958.744468 50
1245.560911 1199.676906 50
1826.439089 1669.323094 50
2105.954766 830.006277 50
1580.045234 703.993723 50
1755.701217 676.114529 50
1251.298783 1096.885471 50
1245.766641 1203.677672 50
1813.233359 1671.322328 50
1432.203382 1566.074705 50
2198.796618 1385.925295 50
1541.606139 719.238643 50
1279.393861 993.761357 50
1392.837564 821.061106 50
1256.162436 1070.938894 50
1644.301293 686.245194 50
1274.698707 1345.754806 50
2091.422883 1536.542905 50
1638.577117 687.457095 50
2151.889938 885.413389 50
1532.110062 723.586611 50
2196.465747 961.107749 50
1245.534253 1152.892251 50
1840.799796 685.263412 50
1663.200204 682.736588 50
2134.779844 862.836028 50
1245.220156 1161.163972 50
1264.985397 1036.050077 50
1301.014603 1405.949923 50
1398.973065 815.077071 50
1328.026935 1451.922929 50
2155.651822 890.754349 50
1461.348178 764.245651 50
1250.161174 1247.655680 50
1657.838826 1668.344320 50
1248.253076 1232.942898 50
2108.746924 1519.057102 50
2063.702239 790.735308 50
1568.297761 708.264692 50
1777.205142 677.038249 50
1256.794858 1283.961751 50
1255.979110 1071.795543 50
1323.020890 1444.204457 50
1968.148955 728.557776 50
1301.851045 944.442224 50
1811.115900 680.390589 50
1291.884100 964.609411 50
1899.367307 1651.574111 50
1765.632693 676.425889 50
1625.686574 690.444332 50
1471.313426 757.555668 50
1942.267835 716.559687 50
1536.732165 721.440313 50
1247.077930 1130.463070 50
1889.922070 1654.536930 50
1382.307354 831.828466 50
1335.692646 1463.171534 50
1345.771144 874.974552 50
1636.228856 1664.025448 50
1332.127168 1458.021320 50
1390.872832 1528.978680 50
1258.475344 1060.701436 50
1718.524656 1675.298564 50
1430.496526 1564.699839 50
2142.503474 1479.300161 50
1958.905450 724.065869 50
1246.094550 1142.934131 50
1465.136243 761.661639 50
1255.863757 1072.338361 50
1503.995385 737.916931 50
1554.004615 1638.083069 50
2078.298750 803.291074 50
1250.701250 1100.708926 50
1546.626446 717.036022 50
1246.373554 1138.963978 50
2079.336654 804.221838 50
1580.663346 703.778162 50
1373.616160 841.225385 50
1579.383840 1647.774615 50
2131.264983 1493.489154 50
1504.735017 737.510846 50
1405.814110 1543.359405 50
2241.185890 1237.640595 50
1925.319066 709.647092 50
1452.680934 770.352908 50
2088.358096 812.537185 50
1545.641904 717.462815 50
1399.993822 814.101206 50
1488.006178 1604.898794 50
1316.738969 1434.055205 50
2080.261031 1546.944795 50
1245.830837 1204.812259 50
2035.169163 1583.187741 50
1306.043430 1415.409962 50
2244.956570 1182.590038 50
1671.244843 681.469741 50
1245.755157 1148.530259 50
1248.006209 1121.253566 50
1413.993791 1550.746434 50
1655.551858 684.066031 50
1262.448142 1306.933969 50
1249.903215 1106.148922 50
1509.096785 1616.851078 50
2177.182891 924.568202 50
1300.817109 946.431798 50
2244.600094 1156.006340 50
1457.399906 766.993660 50
1259.753308 1055.436126 50
2044.246692 1576.563874 50
1962.351043 1626.287157 50
1703.648957 677.712843 50
2147.483173 1472.660236 50
1530.516827 724.339764 50
1857.668254 688.859502 50
1381.331746 1519.140498 50
2036.588912 1582.172262 50
1527.411088 725.827738 50
1690.482493 678.981045 50
1288.517507 1380.018955 50
1273.902091 1008.468630 50
1831.097909 1668.531370 50
1488.441364 1605.159255 50
2207.558636 1365.840745 50
1912.278782 704.812342 50
1791.721218 678.187658 50
1277.740336 1353.956193 50
2241.259664 1237.043807 50
1333.882190 891.426377 50
1520.117810 1622.573623 50
1480.148422 751.908452 50
1798.851578 1673.091548 50
1248.683306 1115.421627 50
2153.316694 1464.578373 50
1424.938141 791.864078 50
1388.061859 1526.135922 50
1265.004223 1035.985520 50
1655.995777 1668.014480 50
1762.628542 676.310862 50
1255.371458 1074.689138 50
1661.084179 683.092164 50
1288.915821 1380.907836 50
1253.116103 1265.723083 50
1953.883897 1630.276917 50
1897.586848 699.851647 50
1376.413152 838.148353 50
1586.784941 701.692088 50
1327.215059 901.307912 50
1403.294071 1541.016518 50
2210.705929 1357.983482 50
1353.707959 864.727550 50
1309.292041 1421.272450 50
1986.849116 738.382581 50
1268.150884 1025.617419 50
2204.150891 978.059456 50
1324.849109 904.940544 50
2225.293223 1037.009281 50
1408.706777 805.990719 50
1313.804096 1429.120708 50
2095.195904 1532.879292 50
678.000000 1552.000000 50
319.232904 1900.261642 50
1170.767096 1636.738358 50
1137.797276 1748.434377 50
1044.202724 1211.565623 50
1139.559235 1744.257830 50
602.440765 1057.742170 50
1165.988844 1443.064754 50
595.011156 1058.935246 50
798.595112 1066.761070 50
243.404888 1799.238930 50
672.853074 2051.973508 50
987.146926 1159.026492 50
1019.134913 1186.449770 50
180.865087 1498.550230 50
244.063099 1303.607636 50
637.936901 2050.392364 50
1058.149334 1227.213172 50
431.850666 1116.786828 50
923.139664 1987.782681 50
1081.860336 1257.217319 50
581.722132 1061.356981 50
293.277868 1232.643019 50
910.700744 1994.549843 50
1081.299256 1256.450157 50
826.618682 1074.598191 50
187.381318 1648.401809 50
536.625114 1072.403147 50
368.374886 1944.596853 50
850.205108 1082.590370 50
201.794892 1704.409630 50
767.356405 1060.049359 50
209.643595 1376.950641 50
1032.350432 1199.245452 50
549.649568 1068.754548 50
936.855568 1124.222260 50
185.144432 1467.777740 50
519.063749 1077.933266 50
607.936251 2047.066734 50
1137.409022 1354.659303 50
714.590978 1053.340697 50
1011.734255 1179.680988 50
266.265745 1268.319012 50
571.028598 1063.576906 50
223.971402 1761.423094 50
822.171978 1073.236550 50
178.828022 1580.763450 50
1173.234587 1620.867293 50
325.765413 1197.132707 50
1177.998966 1550.983049 50
482.001034 1092.016951 50
766.159130 2044.166606 50
1074.840870 1247.833394 50
1140.421648 1742.174181 50
1149.578352 1385.825819 50
578.682441 1061.963244 50
484.317559 1091.036756 50
1060.125785 1229.540880 50
906.874215 1107.459120 50
1144.518272 1731.890804 50
367.481728 1160.109196 50
605.900085 2046.774294 50
1175.099915 1498.225706 50
665.667805 1052.152106 50
189.332195 1657.847894 50
1007.234113 1928.304263 50
1062.765887 1232.695737 50
1177.457456 1575.286257 50
473.542544 1095.713743 50
1086.792308 1839.904235 50
828.207692 1075.095765 50
506.103659 1082.477212 50
276.896341 1850.522788 50
528.014087 2028.974031 50
1127.985913 1334.025969 50
438.729656 1112.967310 50
772.270344 2043.032690 50
178.312013 1534.338867 50
898.687987 2000.661133 50
948.989953 1972.195722 50
961.010047 1139.804278 50
985.716729 1157.905576 50
668.283271 1052.094424 50
276.278669 1849.691069 50
1177.721331 1535.308931 50
1162.196144 1676.716055 50
828.803856 1075.283945 50
1010.516492 1178.593007 50
715.483508 1053.406993 50
942.419619 1127.638992 50
298.580381 1226.361008 50
954.608265 1968.518748 50
432.391735 1116.481252 50
1110.231533 1803.348169 50
775.768467 1061.651831 50
460.843673 2002.381094 50
1000.156327 1169.618906 50
256.691250 1282.743733 50
730.308750 2049.256267 50
877.305972 1093.440157 50
580.694028 1061.559843 50
1143.605333 1369.759297 50
