81 200
200.000000 200.000000 50
400.000000 200.000000 50
600.000000 200.000000 50
800.000000 200.000000 50
1000.000000 200.000000 50
1200.000000 200.000000 50
1400.000000 200.000000 50
1600.000000 200.000000 50
1800.000000 200.000000 50
200.000000 400.000000 50
400.000000 400.000000 50
600.000000 400.000000 50
800.000000 400.000000 50
1000.000000 400.000000 50
1200.000000 400.000000 50
1400.000000 400.000000 50
1600.000000 400.000000 50
1800.000000 400.000000 50
200.000000 600.000000 50
400.000000 600.000000 50
600.000000 600.000000 50
800.000000 600.000000 50
1000.000000 600.000000 50
1200.000000 600.000000 50
1400.000000 600.000000 50
1600.000000 600.000000 50
1800.000000 600.000000 50
200.000000 800.000000 50
400.000000 800.000000 50
600.000000 800.000000 50
800.000000 800.000000 50
1000.000000 800.000000 50
1200.000000 800.000000 50
1400.000000 800.000000 50
1600.000000 800.000000 50
1800.000000 800.000000 50
200.000000 1000.000000 50
400.000000 1000.000000 50
600.000000 1000.000000 50
800.000000 1000.000000 50
1000.000000 1000.000000 50
1200.000000 1000.000000 50
1400.000000 1000.000000 50
1600.000000 1000.000000 50
1800.000000 1000.000000 50
200.000000 1200.000000 50
400.000000 1200.000000 50
600.000000 1200.000000 50
800.000000 1200.000000 50
1000.000000 1200.000000 50
1200.000000 1200.000000 50
1400.000000 1200.000000 50
1600.000000 1200.000000 50
1800.000000 1200.000000 50
200.000000 1400.000000 50
400.000000 1400.000000 50
600.000000 1400.000000 50
800.000000 1400.000000 50
1000.000000 1400.000000 50
1200.000000 1400.000000 50
1400.000000 1400.000000 50
1600.000000 1400.000000 50
1800.000000 1400.000000 50
200.000000 1600.000000 50
400.000000 1600.000000 50
600.000000 1600.000000 50
800.000000 1600.000000 50
1000.000000 1600.000000 50
1200.000000 1600.000000 50
1400.000000 1600.000000 50
1600.000000 1600.000000 50
1800.000000 1600.000000 50
200.000000 1800.000000 50
400.000000 1800.000000 50
600.000000 1800.000000 50
800.000000 1800.000000 50
1000.000000 1800.000000 50
1200.000000 1800.000000 50
1400.000000 1800.000000 50
1600.000000 1800.000000 50
1800.000000 1800.000000 50
1127.000000 832.000000 2
1298.000000 164.000000 1
612.000000 526.000000 2
572.000000 1766.000000 3
1275.000000 1648.000000 3
1707.000000 1245.000000 2
893.000000 1601.000000 3
390.000000 811.000000 4
1533.000000 643.000000 1
35.000000 123.000000 3
1053.000000 976.000000 1
290.000000 1857.000000 3
260.000000 887.000000 4
276.000000 729.000000 3
1630.000000 1778.000000 1
1019.000000 241.000000 3
137.000000 1865.000000 4
1652.000000 1807.000000 3
257.000000 1420.000000 2
497.000000 365.000000 2
1081.000000 1274.000000 3
1248.000000 1684.000000 2
858.000000 1486.000000 3
1189.000000 1204.000000 3
1695.000000 133.000000 3
1385.000000 1478.000000 2
1504.000000 262.000000 4
212.000000 1350.000000 4
732.000000 363.000000 2
411.000000 270.000000 2
118.000000 151.000000 4
718.000000 689.000000 4
950.000000 37.000000 2
97.000000 1913.000000 4
349.000000 621.000000 1
72.000000 1297.000000 1
1101.000000 1080.000000 3
1550.000000 269.000000 3
294.000000 8.000000 4
1883.000000 936.000000 2
1736.000000 343.000000 1
1300.000000 1682.000000 3
1959.000000 713.000000 4
97.000000 1197.000000 3
939.000000 1075.000000 1
1372.000000 496.000000 3
702.000000 1117.000000 1
690.000000 1778.000000 2
1406.000000 930.000000 3
1028.000000 1389.000000 2
741.000000 853.000000 2
1289.000000 1392.000000 3
730.000000 1572.000000 1
1720.000000 479.000000 2
1477.000000 1023.000000 3
1522.000000 1435.000000 3
1671.000000 668.000000 4
1233.000000 1.000000 4
1665.000000 539.000000 1
1164.000000 93.000000 1
878.000000 510.000000 3
274.000000 1469.000000 1
1403.000000 652.000000 2
1917.000000 840.000000 1
1046.000000 1959.000000 4
856.000000 1817.000000 3
1273.000000 370.000000 3
1512.000000 1764.000000 1
1618.000000 319.000000 2
1833.000000 280.000000 1
1012.000000 359.000000 1
197.000000 523.000000 1
1817.000000 1201.000000 4
818.000000 1466.000000 3
234.000000 558.000000 3
23.000000 1225.000000 4
220.000000 1679.000000 4
591.000000 1633.000000 4
171.000000 1705.000000 3
12.000000 1191.000000 2
1986.000000 55.000000 4
632.000000 1120.000000 2
562.000000 1447.000000 3
1761.000000 1659.000000 2
698.000000 660.000000 3
1302.000000 187.000000 1
686.000000 1768.000000 1
1853.000000 1748.000000 2
127.000000 490.000000 2
1152.000000 1439.000000 3
902.000000 643.000000 3
813.000000 978.000000 4
1388.000000 262.000000 3
1780.000000 1494.000000 2
44.000000 1525.000000 2
1898.000000 637.000000 3
1651.000000 970.000000 4
1632.000000 785.000000 2
1008.000000 1689.000000 3
302.000000 1568.000000 2
956.000000 688.000000 4
121.000000 497.000000 1
770.000000 129.000000 2
642.000000 320.000000 2
326.000000 1633.000000 2
383.000000 1511.000000 4
1158.000000 1490.000000 1
330.000000 758.000000 4
1464.000000 1605.000000 1
861.000000 909.000000 3
186.000000 1081.000000 4
789.000000 1065.000000 1
70.000000 1378.000000 3
500.000000 1978.000000 1
1055.000000 470.000000 3
1652.000000 1402.000000 2
1155.000000 944.000000 4
1357.000000 190.000000 2
1218.000000 861.000000 3
1726.000000 346.000000 2
1480.000000 1708.000000 4
616.000000 11.000000 2
894.000000 1689.000000 4
11.000000 1744.000000 2
885.000000 1733.000000 3
1416.000000 686.000000 2
768.000000 1347.000000 2
1126.000000 1093.000000 3
1853.000000 66.000000 4
739.000000 586.000000 4
1195.000000 884.000000 3
55.000000 1623.000000 1
1916.000000 1484.000000 1
260.000000 1512.000000 2
952.000000 85.000000 4
1073.000000 69.000000 4
972.000000 1374.000000 3
1771.000000 365.000000 4
1758.000000 1432.000000 2
308.000000 911.000000 4
382.000000 1771.000000 2
829.000000 317.000000 1
1161.000000 1557.000000 3
1354.000000 1005.000000 1
1832.000000 1125.000000 1
21.000000 1077.000000 2
75.000000 1548.000000 4
158.000000 47.000000 4
211.000000 1196.000000 1
331.000000 1046.000000 4
101.000000 650.000000 4
1553.000000 1888.000000 3
572.000000 576.000000 3
53.000000 1757.000000 1
335.000000 1243.000000 3
