81 200
200.000000 200.000000 50
400.000000 200.000000 50
600.000000 200.000000 50
800.000000 200.000000 50
1000.000000 200.000000 50
1200.000000 200.000000 50
1400.000000 200.000000 50
1600.000000 200.000000 50
1800.000000 200.000000 50
200.000000 400.000000 50
400.000000 400.000000 50
600.000000 400.000000 50
800.000000 400.000000 50
1000.000000 400.000000 50
1200.000000 400.000000 50
1400.000000 400.000000 50
1600.000000 400.000000 50
1800.000000 400.000000 50
200.000000 600.000000 50
400.000000 600.000000 50
600.000000 600.000000 50
800.000000 600.000000 50
1000.000000 600.000000 50
1200.000000 600.000000 50
1400.000000 600.000000 50
1600.000000 600.000000 50
1800.000000 600.000000 50
200.000000 800.000000 50
400.000000 800.000000 50
600.000000 800.000000 50
800.000000 800.000000 50
1000.000000 800.000000 50
1200.000000 800.000000 50
1400.000000 800.000000 50
1600.000000 800.000000 50
1800.000000 800.000000 50
200.000000 1000.000000 50
400.000000 1000.000000 50
600.000000 1000.000000 50
800.000000 1000.000000 50
1000.000000 1000.000000 50
1200.000000 1000.000000 50
1400.000000 1000.000000 50
1600.000000 1000.000000 50
1800.000000 1000.000000 50
200.000000 1200.000000 50
400.000000 1200.000000 50
600.000000 1200.000000 50
800.000000 1200.000000 50
1000.000000 1200.000000 50
1200.000000 1200.000000 50
1400.000000 1200.000000 50
1600.000000 1200.000000 50
1800.000000 1200.000000 50
200.000000 1400.000000 50
400.000000 1400.000000 50
600.000000 1400.000000 50
800.000000 1400.000000 50
1000.000000 1400.000000 50
1200.000000 1400.000000 50
1400.000000 1400.000000 50
1600.000000 1400.000000 50
1800.000000 1400.000000 50
200.000000 1600.000000 50
400.000000 1600.000000 50
600.000000 1600.000000 50
800.000000 1600.000000 50
1000.000000 1600.000000 50
1200.000000 1600.000000 50
1400.000000 1600.000000 50
1600.000000 1600.000000 50
1800.000000 1600.000000 50
200.000000 1800.000000 50
400.000000 1800.000000 50
600.000000 1800.000000 50
800.000000 1800.000000 50
1000.000000 1800.000000 50
1200.000000 1800.000000 50
1400.000000 1800.000000 50
1600.000000 1800.000000 50
1800.000000 1800.000000 50
1083.000000 611.000000 3
641.000000 1184.000000 3
1656.000000 1384.000000 3
1148.000000 723.000000 1
210.000000 1945.000000 1
1057.000000 1956.000000 2
18.000000 578.000000 4
1565.000000 102.000000 3
486.000000 1752.000000 3
1745.000000 1187.000000 1
1376.000000 648.000000 1
499.000000 1742.000000 3
791.000000 1928.000000 2
585.000000 712.000000 2
26.000000 1951.000000 1
239.000000 1321.000000 4
1008.000000 1841.000000 2
553.000000 1671.000000 1
1111.000000 309.000000 4
1338.000000 1173.000000 4
993.000000 1301.000000 1
1060.000000 593.000000 4
710.000000 759.000000 4
893.000000 54.000000 2
1153.000000 137.000000 2
578.000000 782.000000 1
1907.000000 1794.000000 2
89.000000 751.000000 3
1845.000000 265.000000 2
1075.000000 907.000000 1
1735.000000 1100.000000 4
253.000000 668.000000 2
1966.000000 33.000000 1
1342.000000 191.000000 2
1569.000000 1789.000000 3
1233.000000 199.000000 4
539.000000 995.000000 2
1390.000000 591.000000 2
1134.000000 563.000000 1
1338.000000 1832.000000 1
491.000000 749.000000 3
167.000000 455.000000 2
1569.000000 1210.000000 1
1377.000000 1804.000000 3
1963.000000 812.000000 4
1699.000000 609.000000 2
967.000000 1104.000000 2
851.000000 270.000000 3
474.000000 476.000000 4
678.000000 1154.000000 1
645.000000 974.000000 4
1726.000000 432.000000 1
1151.000000 1677.000000 3
935.000000 1374.000000 4
635.000000 1338.000000 2
377.000000 959.000000 1
922.000000 528.000000 2
815.000000 437.000000 2
74.000000 1992.000000 4
700.000000 1751.000000 4
1974.000000 169.000000 4
1486.000000 454.000000 1
230.000000 1007.000000 1
666.000000 758.000000 2
1810.000000 488.000000 3
839.000000 977.000000 4
1939.000000 289.000000 4
1020.000000 1582.000000 2
395.000000 130.000000 4
1989.000000 371.000000 2
1141.000000 538.000000 2
1244.000000 1580.000000 2
126.000000 843.000000 1
637.000000 239.000000 1
1226.000000 1987.000000 4
1606.000000 1984.000000 2
1348.000000 994.000000 4
1101.000000 178.000000 4
672.000000 213.000000 3
788.000000 1574.000000 2
78.000000 26.000000 3
132.000000 1809.000000 3
1862.000000 906.000000 4
1009.000000 932.000000 2
15.000000 1510.000000 1
65.000000 704.000000 2
890.000000 1517.000000 3
291.000000 1387.000000 1
1848.000000 288.000000 4
1373.000000 1971.000000 1
307.000000 1435.000000 3
1297.000000 1563.000000 3
512.000000 1697.000000 2
1024.000000 124.000000 3
11.000000 493.000000 2
1519.000000 444.000000 2
690.000000 601.000000 2
1531.000000 1755.000000 1
306.000000 1463.000000 3
1970.000000 1892.000000 3
556.000000 291.000000 4
736.000000 1549.000000 4
633.000000 1207.000000 4
1287.000000 236.000000 2
1712.000000 1236.000000 2
1438.000000 1613.000000 4
795.000000 1564.000000 1
1294.000000 1852.000000 2
1339.000000 966.000000 4
1885.000000 459.000000 3
1586.000000 1906.000000 3
1760.000000 1328.000000 3
158.000000 960.000000 2
475.000000 1087.000000 3
1898.000000 1395.000000 4
484.000000 235.000000 2
225.000000 936.000000 4
266.000000 1938.000000 1
1718.000000 190.000000 4
321.000000 499.000000 1
181.000000 802.000000 4
1243.000000 950.000000 3
405.000000 1378.000000 1
1241.000000 497.000000 1
961.000000 1464.000000 3
277.000000 1589.000000 1
1563.000000 613.000000 4
1201.000000 589.000000 1
1272.000000 969.000000 1
736.000000 1945.000000 1
1470.000000 1636.000000 1
1866.000000 929.000000 3
638.000000 1844.000000 2
295.000000 471.000000 4
701.000000 1378.000000 3
1445.000000 1187.000000 4
522.000000 175.000000 1
801.000000 271.000000 3
1450.000000 162.000000 4
733.000000 1777.000000 4
1002.000000 1002.000000 3
374.000000 982.000000 2
382.000000 1317.000000 1
1867.000000 849.000000 2
1299.000000 427.000000 2
1758.000000 1859.000000 3
1157.000000 1769.000000 4
1125.000000 1365.000000 4
568.000000 361.000000 4
250.000000 1491.000000 2
353.000000 653.000000 2
1482.000000 907.000000 2
1687.000000 1972.000000 4
1257.000000 1003.000000 1
134.000000 517.000000 3
