18872 200
341.000000 161.000000 50
482.068954 640.686929 50
837.931046 216.313071 50
-154.100019 230.828154 50
822.100019 297.171846 50
-57.216574 463.363291 50
825.216574 285.636709 50
-149.816744 256.388282 50
732.816744 471.611718 50
776.269349 407.049983 50
833.730651 245.950017 50
314.797179 660.312940 50
420.202821 654.687060 50
434.766425 652.129166 50
675.233575 532.870834 50
457.190923 647.312317 50
611.809077 -259.312317 50
551.638959 614.465797 50
704.361041 -182.465797 50
143.942281 620.530473 50
531.057719 623.469527 50
742.015604 459.641065 50
779.984396 400.358935 50
-42.588462 481.717776 50
840.588462 181.282224 50
156.548613 -303.733995 50
293.451387 658.733995 50
161.747269 627.763814 50
839.252731 119.236186 50
728.636546 476.813090 50
655.363454 -227.813090 50
452.523744 648.403790 50
721.476256 -163.403790 50
-34.839861 490.764157 50
654.839861 550.235843 50
202.725240 641.499834 50
839.274760 202.500166 50
812.203376 328.234501 50
743.796624 -135.234501 50
-156.692910 208.976734 50
831.692910 257.023266 50
732.839293 471.583271 50
834.160707 243.416729 50
-157.742198 125.556810 50
586.742198 596.443190 50
362.545852 -338.535561 50
-9.545852 517.535561 50
-6.946427 520.072811 50
597.946427 589.927189 50
749.003570 450.020911 50
629.996430 -247.020911 50
755.165499 441.119509 50
839.834501 126.880491 50
107.665382 603.215961 50
833.334618 73.784039 50
-61.143675 458.120287 50
509.143675 631.879713 50
582.614104 -276.747215 50
-63.614104 454.747215 50
523.561092 626.479804 50
839.438908 121.520196 50
379.378832 659.524889 50
692.621168 516.475111 50
802.812587 352.648466 50
789.187413 -60.648466 50
595.752705 591.233726 50
700.247295 508.766274 50
40.568110 560.675718 50
422.431890 654.324282 50
693.576785 515.527306 50
464.423215 -323.527306 50
99.826154 -276.989927 50
344.173846 660.989927 50
297.435117 -337.098485 50
74.564883 584.098485 50
524.598832 626.071466 50
829.401168 53.928534 50
289.549981 658.345851 50
804.450019 348.654149 50
653.384712 551.404651 50
828.615288 271.595349 50
-70.414885 445.143965 50
546.414885 616.856035 50
496.294354 636.272200 50
547.705646 -294.272200 50
346.756485 -338.966862 50
10.243515 535.966862 50
42.502626 562.122572 50
497.497374 635.877428 50
263.761970 654.998266 50
759.238030 435.001734 50
454.304003 -325.993021 50
69.695997 580.993021 50
71.225734 581.977250 50
840.774266 176.022750 50
-145.052457 278.273225 50
722.052457 484.726775 50
181.001103 634.709144 50
479.998897 641.290856 50
27.242533 550.302263 50
838.757467 113.697737 50
-135.405235 312.782912 50
810.405235 333.217088 50
-152.685147 240.214742 50
826.685147 279.785258 50
-129.533116 -8.111167 50
574.533116 603.111167 50
161.357858 627.614081 50
791.642142 -55.614081 50
-108.779165 379.400326 50
646.779165 556.599674 50
 2.076232 528.601251 50
827.923768 47.398749 50
-158.999703 161.545356 50
771.999703 414.454644 50
-92.009400 411.005719 50
561.009400 609.994281 50
-73.519377 440.595576 50
673.519377 534.404424 50
491.644281 637.766505 50
785.355719 390.233495 50
126.838566 612.812882 50
835.161434 237.187118 50
596.401890 590.848665 50
164.598110 -306.848665 50
470.791735 643.860337 50
698.208265 -188.860337 50
424.265898 654.018042 50
524.734102 -304.018042 50
520.849697 627.534121 50
421.150303 -332.534121 50
356.604478 660.756441 50
810.395522 333.243559 50
103.684134 601.092240 50
481.315866 640.907760 50
979.000000 696.000000 50
806.872054 226.562070 50
499.127946 836.437930 50
782.379558 236.282259 50
623.620442 1047.717741 50
506.829434 860.483909 50
1243.170566 1120.516091 50
667.695186 304.733706 50
553.304814 958.266294 50
1392.986919 976.383365 50
855.013081 211.616635 50
1388.673387 982.649116 50
1292.326613 306.350884 50
1467.163016 804.152066 50
1358.836984 370.847934 50
480.192693 661.485209 50
892.807307 1188.514791 50
1387.959453 983.666761 50
1421.040547 462.333239 50
486.159828 611.687695 50
1261.840172 1108.312305 50
1226.793025 261.720577 50
480.206975 661.279423 50
1466.813244 805.718909 50
1036.186756 199.281091 50
519.638989 893.452430 50
905.361011 1190.547570 50
686.471058 1101.495768 50
1419.528942 932.504232 50
1474.358613 763.969441 50
915.641387 200.030559 50
758.775151 1144.888645 50
1413.224849 448.111355 50
1393.430571 416.272808 50
500.569429 550.727192 50
486.988288 606.980480 50
826.011712 1172.019520 50
1072.728171 1187.136468 50
1087.271829 207.863532 50
862.675044 209.719726 50
573.324956 988.280274 50
1467.338810 803.355513 50
1414.661190 450.644487 50
1383.823382 989.458736 50
1436.176618 493.541264 50
1026.971746 1193.693391 50
1344.028254 354.306609 50
481.055192 650.712389 50
1081.944808 1185.287611 50
972.935594 196.036778 50
666.064406 1085.963222 50
1404.502572 433.421323 50
617.497428 350.578677 50
1332.655814 342.549062 50
479.344186 677.450938 50
496.773181 828.126057 50
990.226819 1195.873943 50
541.289614 454.319182 50
716.710386 1121.680818 50
482.545508 755.438519 50
905.454492 1190.561481 50
479.331038 677.808575 50
1183.668962 1152.191425 50
1465.182125 579.265510 50
880.817875 205.734490 50
943.795265 1194.759087 50
1252.204735 277.240913 50
582.958646 1001.206890 50
1475.041354 758.793110 50
480.603161 736.007382 50
712.396839 1118.992618 50
494.331807 818.868802 50
1208.668193 1140.131198 50
1478.988330 692.583879 50
1476.011670 641.416121 50
1434.993961 490.891473 50
1236.006039 267.108527 50
862.433058 209.777676 50
817.566942 1169.222324 50
1431.270677 482.807048 50
762.729323 245.192952 50
1046.164001 1191.468462 50
1476.835999 649.531538 50
826.681557 219.765717 50
486.318443 781.234283 50
1393.218362 976.041334 50
1194.781638 244.958666 50
1478.151717 725.112947 50
1107.848283 212.887053 50
481.366697 744.591112 50
876.633303 1185.408888 50
1341.374298 1040.506702 50
863.625702 209.493298 50
588.447016 1008.199241 50
1445.552984 875.800759 50
1460.465746 561.126966 50
1008.534254 196.873034 50
565.967875 414.212023 50
501.032125 842.787977 50
1253.374788 1113.993392 50
1446.625212 519.006608 50
510.231295 522.057764 50
718.768705 1122.942236 50
490.932560 804.582566 50
1347.067440 1034.417434 50
