18332 200
879.000000 1866.000000 50
1364.014031 1744.503539 50
975.985969 1375.496461 50
628.568695 1433.236599 50
379.431305 1886.763401 50
1373.515314 1939.855293 50
435.484686 1635.144707 50
743.350212 1384.752522 50
663.649788 2317.247478 50
1296.717880 1591.205945 50
379.282120 1882.794055 50
1348.286389 1693.459322 50
1124.713611 1430.540678 50
692.626402 1402.033534 50
394.373598 1742.966466 50
1264.796182 2184.058652 50
1278.203818 1564.941348 50
660.166254 1416.431550 50
418.833746 2061.568450 50
404.934445 2024.939768 50
1377.065555 1822.060232 50
1142.491254 1441.061935 50
1114.508746 1424.938065 50
1347.033079 1690.087986 50
610.966921 1443.912014 50
1112.864436 1424.064003 50
390.135564 1970.935997 50
1118.379776 1427.026968 50
393.620224 1745.973032 50
1376.821602 1819.377548 50
696.178398 1400.622452 50
602.123910 1449.659237 50
591.876090 2275.340763 50
548.374908 1490.917278 50
510.625092 2204.082722 50
1233.646721 1513.543331 50
391.353279 1976.456669 50
896.131560 1366.293577 50
443.868440 1619.706423 50
791.962782 1373.633752 50
388.037218 1771.366248 50
699.982812 1399.145797 50
379.017188 1861.854203 50
891.013501 2365.855655 50
1196.986499 1480.144345 50
965.804064 1373.592593 50
618.195936 1439.407407 50
626.852229 1434.234437 50
471.147771 1576.765563 50
731.201838 1388.343530 50
609.798162 1444.656470 50
1378.276894 1839.119102 50
501.723106 1537.880898 50
1376.934675 1911.398893 50
828.065325 1368.601107 50
633.625912 1430.349272 50
628.374088 2298.650728 50
1321.411013 2098.964580 50
1359.588987 1728.035420 50
1203.488677 2246.403863 50
1264.511323 1547.596137 50
1128.539133 2299.278457 50
1154.460867 1448.721543 50
1350.103141 1698.483342 50
828.896859 1368.516658 50
1353.282210 1707.707911 50
821.717790 1369.292089 50
847.515672 1366.992247 50
400.484328 1721.007753 50
771.111030 1377.778769 50
462.888970 2143.221231 50
1375.206068 1927.477945 50
747.793932 1383.522055 50
1371.625845 1951.555696 50
1042.374155 1393.444304 50
1053.609921 1397.479589 50
437.390079 1631.520411 50
1321.519778 1633.242087 50
851.480222 1366.757913 50
1282.099472 1570.177730 50
669.900528 1411.822270 50
581.259085 1464.315612 50
440.740915 2106.684388 50
1370.362930 1773.466379 50
1233.637070 1513.533621 50
713.327540 1394.245153 50
389.672460 1968.754847 50
1372.565110 1786.040750 50
445.434890 1616.959250 50
1215.455364 2235.861850 50
1035.544636 1391.138150 50
983.102796 2355.042542 50
1106.897204 1420.957458 50
1148.676003 2287.040204 50
996.323997 1379.959796 50
740.804889 1385.477252 50
402.195111 2016.522748 50
665.739888 1413.760987 50
396.260112 1996.239013 50
1116.324654 2306.087501 50
1110.675346 1422.912499 50
1106.927040 2311.027262 50
1234.072960 1513.972738 50
1299.857435 1596.038856 50
962.142565 1372.961144 50
938.449646 1369.546841 50
379.550354 1889.453159 50
1198.329797 2250.744696 50
646.670203 1423.255304 50
568.779995 1473.873045 50
655.220005 2313.126955 50
1151.977944 1447.093039 50
529.022056 1508.906961 50
1333.534274 1657.676708 50
