81 200
200.000000 200.000000 50
400.000000 200.000000 50
600.000000 200.000000 50
800.000000 200.000000 50
1000.000000 200.000000 50
1200.000000 200.000000 50
1400.000000 200.000000 50
1600.000000 200.000000 50
1800.000000 200.000000 50
200.000000 400.000000 50
400.000000 400.000000 50
600.000000 400.000000 50
800.000000 400.000000 50
1000.000000 400.000000 50
1200.000000 400.000000 50
1400.000000 400.000000 50
1600.000000 400.000000 50
1800.000000 400.000000 50
200.000000 600.000000 50
400.000000 600.000000 50
600.000000 600.000000 50
800.000000 600.000000 50
1000.000000 600.000000 50
1200.000000 600.000000 50
1400.000000 600.000000 50
1600.000000 600.000000 50
1800.000000 600.000000 50
200.000000 800.000000 50
400.000000 800.000000 50
600.000000 800.000000 50
800.000000 800.000000 50
1000.000000 800.000000 50
1200.000000 800.000000 50
1400.000000 800.000000 50
1600.000000 800.000000 50
1800.000000 800.000000 50
200.000000 1000.000000 50
400.000000 1000.000000 50
600.000000 1000.000000 50
800.000000 1000.000000 50
1000.000000 1000.000000 50
1200.000000 1000.000000 50
1400.000000 1000.000000 50
1600.000000 1000.000000 50
1800.000000 1000.000000 50
200.000000 1200.000000 50
400.000000 1200.000000 50
600.000000 1200.000000 50
800.000000 1200.000000 50
1000.000000 1200.000000 50
1200.000000 1200.000000 50
1400.000000 1200.000000 50
1600.000000 1200.000000 50
1800.000000 1200.000000 50
200.000000 1400.000000 50
400.000000 1400.000000 50
600.000000 1400.000000 50
800.000000 1400.000000 50
1000.000000 1400.000000 50
1200.000000 1400.000000 50
1400.000000 1400.000000 50
1600.000000 1400.000000 50
1800.000000 1400.000000 50
200.000000 1600.000000 50
400.000000 1600.000000 50
600.000000 1600.000000 50
800.000000 1600.000000 50
1000.000000 1600.000000 50
1200.000000 1600.000000 50
1400.000000 1600.000000 50
1600.000000 1600.000000 50
1800.000000 1600.000000 50
200.000000 1800.000000 50
400.000000 1800.000000 50
600.000000 1800.000000 50
800.000000 1800.000000 50
1000.000000 1800.000000 50
1200.000000 1800.000000 50
1400.000000 1800.000000 50
1600.000000 1800.000000 50
1800.000000 1800.000000 50
400.000000 628.000000 1
1328.000000 1070.000000 1
1728.000000 12.000000 1
1956.000000 1725.000000 3
104.000000 200.000000 3
1007.000000 767.000000 2
1315.000000 334.000000 3
770.000000 391.000000 1
1474.000000 746.000000 3
841.000000 1443.000000 4
1488.000000 251.000000 3
888.000000 1883.000000 2
1643.000000 1944.000000 4
1568.000000 1806.000000 4
69.000000 1097.000000 2
265.000000 1291.000000 1
1458.000000 876.000000 3
1856.000000 1570.000000 3
33.000000 1997.000000 1
1735.000000 1292.000000 4
1477.000000 1969.000000 3
1792.000000 255.000000 1
1093.000000 127.000000 1
636.000000 221.000000 1
101.000000 218.000000 4
1155.000000 1355.000000 4
184.000000 264.000000 2
185.000000 460.000000 3
47.000000 1924.000000 1
1674.000000 1185.000000 3
954.000000 536.000000 4
601.000000 643.000000 3
1359.000000 1647.000000 2
329.000000 1288.000000 3
411.000000 1317.000000 2
989.000000 1611.000000 4
1762.000000 845.000000 2
537.000000 930.000000 3
758.000000 616.000000 2
1140.000000 1995.000000 3
376.000000 450.000000 3
1376.000000 592.000000 1
1200.000000 868.000000 3
374.000000 41.000000 3
1512.000000 690.000000 2
611.000000 221.000000 3
1184.000000 804.000000 4
94.000000 1107.000000 4
1268.000000 1010.000000 4
753.000000 1975.000000 2
1764.000000 1967.000000 2
1098.000000 1466.000000 2
1679.000000 1906.000000 4
937.000000 852.000000 3
13.000000 623.000000 3
1881.000000 1443.000000 1
111.000000 1177.000000 1
1437.000000 594.000000 3
1017.000000 167.000000 3
1557.000000 699.000000 2
1742.000000 1081.000000 3
537.000000 1778.000000 3
664.000000 1779.000000 2
1741.000000 1696.000000 1
988.000000 1039.000000 3
1801.000000 996.000000 1
1573.000000 1653.000000 1
135.000000 1982.000000 1
165.000000 57.000000 2
6.000000 571.000000 1
1154.000000 812.000000 1
822.000000 547.000000 2
1127.000000 801.000000 3
340.000000 1168.000000 3
1102.000000 501.000000 2
566.000000 1112.000000 2
711.000000 849.000000 3
110.000000 1706.000000 4
1194.000000 675.000000 4
911.000000 744.000000 1
1779.000000 1001.000000 3
274.000000 1217.000000 3
470.000000 1077.000000 3
519.000000 1812.000000 3
1577.000000 70.000000 2
988.000000 1596.000000 4
38.000000 1400.000000 3
1710.000000 1929.000000 3
1507.000000 254.000000 1
54.000000 766.000000 3
665.000000 1386.000000 4
1473.000000 1464.000000 3
894.000000 143.000000 4
749.000000 559.000000 1
800.000000 1135.000000 1
41.000000 368.000000 2
1112.000000 568.000000 2
827.000000 1920.000000 4
461.000000 1538.000000 4
459.000000 900.000000 3
1463.000000 348.000000 3
397.000000 1770.000000 3
999.000000 1892.000000 2
1154.000000 1003.000000 1
418.000000 337.000000 2
206.000000 910.000000 2
1482.000000 1842.000000 2
1245.000000 1512.000000 1
100.000000 1316.000000 3
5.000000 132.000000 1
1651.000000 153.000000 1
497.000000 164.000000 2
0.000000 628.000000 3
1809.000000 520.000000 2
1477.000000 540.000000 2
441.000000 1532.000000 3
1191.000000 795.000000 4
861.000000 1333.000000 2
724.000000 474.000000 1
623.000000 1751.000000 1
1674.000000 1043.000000 1
1140.000000 1631.000000 4
1388.000000 438.000000 2
15.000000 1814.000000 1
514.000000 1628.000000 4
78.000000 1658.000000 2
903.000000 112.000000 3
1568.000000 1546.000000 4
1120.000000 1829.000000 4
1726.000000 616.000000 4
554.000000 803.000000 4
688.000000 1535.000000 2
296.000000 1226.000000 4
176.000000 1227.000000 2
853.000000 1191.000000 4
1045.000000 1233.000000 4
812.000000 270.000000 2
1710.000000 1438.000000 1
1189.000000 497.000000 3
390.000000 1539.000000 3
992.000000 179.000000 4
468.000000 620.000000 2
379.000000 948.000000 2
950.000000 276.000000 2
1010.000000 442.000000 1
1251.000000 1687.000000 3
1518.000000 1868.000000 1
843.000000 893.000000 4
1332.000000 1952.000000 3
410.000000 1354.000000 1
1510.000000 1677.000000 4
822.000000 1922.000000 2
213.000000 369.000000 2
1569.000000 1139.000000 1
1309.000000 193.000000 1
