18944 200
616.000000 1729.000000 50
373.729055 1291.615971 50
541.270945 2223.384029 50
912.411730 1326.333778 50
443.588270 1259.666222 50
809.945790 1268.147496 50
134.054210 1595.852504 50
920.426044 1332.358116 50
117.573956 1768.641884 50
389.095060 1283.450734 50
285.904940 2104.549266 50
309.382513 1334.049729 50
583.617487 2227.950271 50
547.367792 1233.732779 50
135.632208 1590.267221 50
505.693837 1241.319213 50
236.306163 1403.680787 50
166.907749 1509.190651 50
861.092251 2164.809349 50
790.906259 1260.590136 50
141.093741 1885.409864 50
496.553204 1243.477124 50
136.446796 1870.522876 50
905.957439 1321.661463 50
125.042561 1634.338537 50
870.911115 2159.139888 50
659.088885 1230.860112 50
261.952612 2082.058702 50
1043.047388 1468.941298 50
778.848615 1256.262939 50
123.151385 1644.737061 50
1099.703257 1855.614213 50
996.296743 1404.385787 50
1104.271101 1621.336952 50
965.728899 1371.663048 50
756.484067 2208.858549 50
917.515933 1330.141451 50
1030.472703 2008.664761 50
1113.527297 1679.335239 50
1113.736206 1681.474546 50
509.263794 1240.525454 50
929.288780 1339.320465 50
359.711220 1299.679535 50
1009.821152 1420.933611 50
124.178848 1819.066389 50
623.910719 1229.062583 50
126.089281 1828.937417 50
591.756953 1229.588071 50
116.243047 1713.411929 50
1115.313108 1702.800379 50
497.686892 1243.199621 50
837.800309 2177.112288 50
457.199691 1254.887712 50
986.843964 2064.372560 50
945.156036 1352.627440 50
1103.597367 1618.325668 50
361.402633 1298.674332 50
1100.529073 1605.583725 50
1081.470927 1546.416275 50
238.518364 1401.116462 50
775.481636 2202.883538 50
1088.574958 1892.318429 50
316.425042 1328.681571 50
1092.191794 1576.548779 50
832.808206 1278.451221 50
555.685686 1232.651147 50
201.314314 2008.348853 50
1110.636716 1655.962210 50
521.363284 1238.037790 50
1115.645534 1747.823923 50
1034.354466 1455.176077 50
1110.614462 1655.811656 50
1069.385538 1518.188344 50
1115.201825 1700.759292 50
580.798175 1230.240708 50
1101.085655 1850.210177 50
863.914345 1294.789823 50
832.367588 1278.239457 50
118.632412 1677.760543 50
1114.254244 1687.254244 50
657.745756 1230.745756 50
587.535328 1229.810895 50
138.464672 1877.189105 50
1092.526224 1880.402635 50
785.473776 1258.597365 50
1046.666381 1983.020606 50
896.333619 1314.979394 50
1108.852913 1644.762204 50
828.147087 1276.237796 50
116.259599 1745.109970 50
1074.740401 1927.890030 50
973.378194 2078.686755 50
1078.621806 1539.313245 50
884.862814 1307.440055 50
414.137186 1271.559945 50
