18920 200
1376.000000 116.000000 50
1144.602384 559.232606 50
1838.397616 -74.232606 50
1028.962676 -243.951519 50
1369.037324 615.951519 50
964.867882 400.552950 50
1875.132118 145.447050 50
883.217439 200.648377 50
1158.782561 566.351623 50
1505.921535 598.825429 50
1673.078465 518.174571 50
1496.479437 601.267664 50
1806.520563 -138.267664 50
923.988379 -97.741653 50
1707.011621 490.741653 50
1050.996386 495.964013 50
1299.003614 610.035987 50
908.862887 -62.277642 50
1105.137113 536.277642 50
893.465986 -14.999715 50
1376.534014 615.999715 50
1146.775506 560.360362 50
1777.224494 -182.360362 50
876.375090 135.363615 50
1812.624910 359.636385 50
1011.804592 458.580946 50
1599.195408 563.419054 50
1075.376193 -283.531384 50
1425.623807 613.531384 50
1232.785243 595.050659 50
1647.214757 -304.050659 50
1230.054847 594.225901 50
1678.945153 513.774099 50
896.494329 -25.683843 50
1049.505671 494.683843 50
917.792019 -84.113583 50
1639.207981 541.113583 50
1291.891577 608.875008 50
1867.108423 22.124992 50
1116.828662 543.586503 50
1603.171338 561.413497 50
1682.233299 511.248234 50
1483.766701 -372.248234 50
895.010799 252.562763 50
1681.989201 511.437237 50
885.048523 21.307620 50
1215.951477 589.692380 50
1764.816348 430.359424 50
1102.183652 -302.359424 50
954.467885 384.906444 50
1564.532115 579.093556 50
913.062092 -72.913985 50
1050.937908 495.913985 50
1149.611886 561.812092 50
1859.388114 -11.812092 50
894.108053 -17.342236 50
917.891947 316.342236 50
1368.341249 615.941340 50
1779.658751 411.058660 50
946.911569 372.677070 50
1816.088431 353.322930 50
904.339016 -49.939497 50
1070.660984 511.939497 50
891.865017 -8.953266 50
1162.134983 567.953266 50
878.842999 62.756070 50
1704.157001 493.243930 50
1108.971347 -306.724140 50
1297.028653 609.724140 50
988.008752 -199.377221 50
950.991248 379.377221 50
878.352881 67.550598 50
985.647119 428.449402 50
1050.908478 495.888803 50
1862.091522 233.111197 50
896.752546 258.554826 50
1717.247454 481.445174 50
1214.150992 589.080224 50
1408.849008 614.919776 50
992.240722 436.513365 50
1875.759278 100.486635 50
1595.394089 565.295263 50
1675.605911 -284.295263 50
1041.108411 -255.278364 50
1436.891589 612.278364 50
941.400962 -131.232028 50
1247.599038 599.232028 50
1346.179070 615.109920 50
1794.820930 -157.109920 50
963.999286 -167.293861 50
1634.000714 544.293861 50
1117.968234 544.275154 50
1867.031766 21.724846 50
878.734454 63.779541 50
986.265546 429.220459 50
1270.718258 604.790093 50
1818.281742 349.209907 50
1047.057140 492.558886 50
1875.942860 108.441114 50
1219.647695 -358.925212 50
1367.352305 615.925212 50
1498.726497 600.704247 50
1767.273503 427.295753 50
881.987429 38.853517 50
1419.012571 614.146483 50
876.923251 146.371018 50
936.076749 353.628982 50
956.646260 388.291096 50
1672.353740 518.708904 50
903.881872 -48.634364 50
1395.118128 615.634364 50
1724.471132 474.563621 50
1050.528868 -263.563621 50
1117.505746 543.996169 50
1870.494254 42.003831 50
1016.320859 463.319616 50
1874.679141 79.680384 50
876.246018 131.683030 50
1251.753982 600.316970 50
1256.067724 601.403182 50
1841.932276 -65.403182 50
1089.152078 -293.534211 50
1034.847922 481.534211 50
1255.390463 601.235344 50
1840.609537 300.764656 50
1033.850518 480.600784 50
1289.149482 608.399216 50
1169.994271 571.589332 50
1867.005729 210.410668 50
1291.209608 608.758145 50
1849.790392 -43.758145 50
1303.217267 610.674311 50
1553.782733 583.325689 50
1573.807459 575.208242 50
1587.192541 -337.208242 50
1210.936247 587.968174 50
1803.063753 376.031826 50
1659.989659 527.521413 50
1715.010341 -251.521413 50
876.274268 99.441225 50
951.725732 380.558775 50
991.764071 435.941792 50
1673.235929 518.058208 50
1200.197259 584.074136 50
1717.802741 480.925864 50
1000.993008 446.710985 50
1209.006992 587.289015 50
1456.273091 609.514165 50
1467.726909 -375.514165 50
883.109576 200.018036 50
1407.890424 614.981964 50
1462.421507 608.474693 50
1730.578493 468.525307 50
1607.000000 369.000000 50
1390.658752 -81.773185 50
1238.341248 706.773185 50
1341.702310 -54.812618 50
1729.297690 853.812618 50
1109.649194 420.402097 50
1163.350806 599.597903 50
1346.937091 796.044826 50
2063.062909 573.955174 50
1799.482023 830.465785 50
1734.517977 -114.465785 50
1548.769846 -127.597673 50
1313.230154 773.597673 50
1458.045356 846.297092 50
2067.954644 562.702908 50
1381.012177 815.015139 50
2043.987823 611.984861 50
1128.643197 514.515530 50
1452.356803 844.484470 50
1123.900825 240.100090 50
1121.099175 486.899910 50
1194.978782 85.735961 50
1306.021218 768.264039 50
2012.067681 75.878568 50
1142.932319 555.121432 50
1443.755090 -103.600359 50
1476.244910 851.600359 50
1265.600188 734.302845 50
1624.399812 868.697155 50
1109.809096 421.926413 50
1732.190904 853.073587 50
1497.998949 -118.974150 50
1234.001051 701.974150 50
1406.723395 827.136750 50
1827.276605 817.863250 50
1986.332208 43.259189 50
1124.667792 500.740811 50
1183.361094 634.574993 50
1956.638906 726.425007 50
1423.654457 -96.171379 50
1364.345543 806.171379 50
1384.227553 816.629799 50
2005.772447 67.370201 50
1135.242524 534.664974 50
1815.757476 823.335026 50
2105.223041 411.116522 50
1291.776959 -19.116522 50
1157.566087 149.890077 50
1650.433913 867.109923 50
1133.890811 207.235679 50
1198.109189 656.764321 50
1989.753342 47.286029 50
1108.246658 333.713971 50
1354.415658 800.510313 50
1629.584342 868.489687 50
1107.389435 349.269725 50
1642.610565 867.730275 50
1156.900668 586.739733 50
2083.099332 216.260267 50
1295.349011 759.990615 50
2083.650989 520.009385 50
1147.937751 170.853964 50
1846.062249 808.146036 50
